id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,margin_promosi,hari_jual,kedaluwarsa
P0022984,107,2025-01-18,Promo Akhir Pekan,3,33400,0.0711,0.1407,83,282
P0025376,107,2025-01-18,Promo Akhir Pekan,3,16700,0.0963,0.0599,171,194
P0022110,107,2025-01-18,Promo Akhir Pekan,3,27400,0.0972,0.1131,76,289
P0031613,107,2025-01-18,Promo Akhir Pekan,3,8700,0.0807,0.0575,68,297
P0026555,107,2025-01-18,Promo Akhir Pekan,3,5300,0.1285,0.1132,127,238
P0026705,107,2025-01-18,Promo Akhir Pekan,3,12200,0.0651,0.1311,139,226
P0036032,107,2025-01-18,Promo Akhir Pekan,3,9196,0.1783,0.0322,123,242
P0024834,107,2025-01-18,Promo Akhir Pekan,3,69400,0.1975,0.0101,179,186
P0025228,107,2025-01-18,Promo Akhir Pekan,3,8600,0.1532,0.0698,129,236
P0035559,107,2025-01-18,Promo Akhir Pekan,3,13200,0.1424,0.0303,36,329
P0026147,107,2025-01-18,Promo Akhir Pekan,3,14400,0.1472,0.0278,160,205
P0032627,107,2025-01-18,Promo Akhir Pekan,3,3112,0.4594,0.1324,4,6
P0028536,107,2025-01-18,Promo Akhir Pekan,3,18100,0.1591,0.0773,86,279
P0030536,107,2025-01-18,Promo Akhir Pekan,3,2700,0.149,0.0741,31,334
P0026306,107,2025-01-18,Promo Akhir Pekan,3,7400,0.0697,0.0676,112,253
P0026337,107,2025-01-18,Promo Akhir Pekan,3,10384,0.3133,0.037,6,4
P0027407,107,2025-01-18,Promo Akhir Pekan,3,1900,0.1383,0.0526,174,191
P0030690,107,2025-01-18,Promo Akhir Pekan,3,12000,0.0655,0.0833,23,342
P0033530,107,2025-01-18,Promo Akhir Pekan,3,31000,0.1389,0.0161,143,222
P0032854,107,2025-01-18,Promo Akhir Pekan,3,6500,0.0798,0.1538,1,9
P0032931,107,2025-01-18,Promo Akhir Pekan,3,19100,0.1167,0.0314,56,309
P0024787,107,2025-01-18,Promo Akhir Pekan,3,33300,0.0967,0.1051,75,290
P0031709,107,2025-01-18,Promo Akhir Pekan,3,3900,0.1597,0.0769,122,243
P0034733,107,2025-01-18,Promo Akhir Pekan,3,28161,0.1558,0.0128,46,319
P0027160,107,2025-01-18,Promo Akhir Pekan,3,14358,0.3036,0.0249,3,7
P0022610,107,2025-01-18,Promo Akhir Pekan,3,4100,0.1467,0.0732,79,286
P0022558,107,2025-01-18,Promo Akhir Pekan,3,22200,0.0767,0.1577,15,350
P0031642,107,2025-01-18,Promo Akhir Pekan,3,19500,0.1095,0.041,50,315
P0024441,107,2025-01-18,Promo Akhir Pekan,3,15217,0.1677,0.0274,172,193
P0035882,107,2025-01-18,Promo Akhir Pekan,3,21300,0.1177,0.061,142,223
P0024750,107,2025-01-18,Promo Akhir Pekan,3,12200,0.1105,0.1311,131,234
P0027166,107,2025-01-18,Promo Akhir Pekan,3,28600,0.0886,0.1329,60,305
P0033485,107,2025-01-18,Promo Akhir Pekan,3,11400,0.0595,0.0789,180,185
P0034573,107,2025-01-18,Promo Akhir Pekan,3,20100,0.0597,0.1692,65,300
P0034670,107,2025-01-18,Promo Akhir Pekan,3,10400,0.1339,0.0192,157,208
P0028305,107,2025-01-18,Promo Akhir Pekan,3,3700,0.1656,0.0811,50,315
P0025129,107,2025-01-18,Promo Akhir Pekan,3,9600,0.0755,0.1354,40,325
P0025719,107,2025-01-18,Promo Akhir Pekan,3,32000,0.1511,0.0156,144,221
P0031813,107,2025-01-18,Promo Akhir Pekan,3,9100,0.1615,0.0549,168,197
P0034399,107,2025-01-18,Promo Akhir Pekan,3,6171,0.188,0.0277,129,236
P0026857,107,2025-01-18,Promo Akhir Pekan,3,24000,0.0557,0.1417,173,192
P0030137,107,2025-01-18,Promo Akhir Pekan,3,4700,0.0571,0.1702,109,256
P0034877,107,2025-01-18,Promo Akhir Pekan,3,9400,0.1405,0.1064,140,225
P0029164,107,2025-01-18,Promo Akhir Pekan,3,23500,0.0756,0.1149,151,214
P0030801,107,2025-01-18,Promo Akhir Pekan,3,14061,0.1965,0.0257,80,285
P0031934,107,2025-01-18,Promo Akhir Pekan,3,5500,0.0806,0.1636,74,291
P0031242,107,2025-01-18,Promo Akhir Pekan,3,3177,0.3192,0.1501,5,5
P0025589,107,2025-01-18,Promo Akhir Pekan,3,23845,0.1861,0.0103,48,317
P0031967,107,2025-01-18,Promo Akhir Pekan,3,6900,0.0555,0.1449,1,9
P0025614,107,2025-01-18,Promo Akhir Pekan,3,9591,0.3548,0.0303,3,7
P0022561,107,2025-01-18,Promo Akhir Pekan,3,4600,0.1249,0.0217,146,219
P0033760,107,2025-01-18,Promo Akhir Pekan,3,31170,0.1976,0.0055,168,197
P0023028,107,2025-01-18,Promo Akhir Pekan,3,16500,0.1374,0.0667,83,282
P0031422,107,2025-01-18,Promo Akhir Pekan,3,25100,0.0884,0.1394,52,313
P0028253,107,2025-01-18,Promo Akhir Pekan,3,10300,0.153,0.0874,70,295
P0026445,107,2025-01-18,Promo Akhir Pekan,3,11900,0.0865,0.0924,25,340
P0028052,107,2025-01-18,Promo Akhir Pekan,3,10200,0.1213,0.1078,177,188
P0030699,107,2025-01-18,Promo Akhir Pekan,3,9707,0.4018,0.0213,3,7
P0046243,107,2025-01-18,Promo Akhir Pekan,4,10000,0.4761,0.05,5,5
P0039545,107,2025-01-18,Promo Akhir Pekan,4,7500,0.104,0.1333,167,198
P0036210,107,2025-01-18,Promo Akhir Pekan,4,13400,0.1272,0.0522,24,341
P0048383,107,2025-01-18,Promo Akhir Pekan,4,7200,0.1928,0.0556,143,222
P0044769,107,2025-01-18,Promo Akhir Pekan,4,18000,0.1364,0.0111,136,229
P0040627,107,2025-01-18,Promo Akhir Pekan,4,10100,0.1106,0.0792,57,308
P0045448,107,2025-01-18,Promo Akhir Pekan,4,11700,0.1175,0.0769,159,206
P0048744,107,2025-01-18,Promo Akhir Pekan,4,6200,0.0788,0.0806,92,273
P0045630,107,2025-01-18,Promo Akhir Pekan,4,1322,0.1753,0.1679,113,252
P0047431,107,2025-01-18,Promo Akhir Pekan,4,6200,0.1279,0.0968,127,238
P0048614,107,2025-01-18,Promo Akhir Pekan,4,6300,0.0665,0.0952,82,283
P0046619,107,2025-01-18,Promo Akhir Pekan,4,6400,0.0898,0.0938,178,187
P0044353,107,2025-01-18,Promo Akhir Pekan,4,27300,0.1874,0.0366,2,8
P0046442,107,2025-01-18,Promo Akhir Pekan,4,41500,0.0657,0.1735,140,225
P0036259,107,2025-01-18,Promo Akhir Pekan,4,5000,0.053,0.1,156,209
P0042818,107,2025-01-18,Promo Akhir Pekan,4,9400,0.1596,0.0426,142,223
P0038285,107,2025-01-18,Promo Akhir Pekan,4,16200,0.1112,0.1049,21,344
P0039824,107,2025-01-18,Promo Akhir Pekan,4,30800,0.1499,0.0617,64,301
P0048969,107,2025-01-18,Promo Akhir Pekan,4,13300,0.1789,0.015,143,222
P0047621,107,2025-01-18,Promo Akhir Pekan,4,7200,0.1405,0.0278,136,229
P0043077,107,2025-01-18,Promo Akhir Pekan,4,20107,0.3802,0.0153,6,4
P0037129,107,2025-01-18,Promo Akhir Pekan,4,4010,0.3258,0.1022,5,5
P0048840,107,2025-01-18,Promo Akhir Pekan,4,4743,0.3244,0.0934,7,3
P0038276,107,2025-01-18,Promo Akhir Pekan,4,19700,0.0879,0.1472,146,219
P0048349,107,2025-01-18,Promo Akhir Pekan,4,10500,0.1804,0.0286,24,341
P0048438,107,2025-01-18,Promo Akhir Pekan,4,54559,0.1911,0.0047,173,192
P0040193,107,2025-01-18,Promo Akhir Pekan,4,15271,0.1771,0.0112,90,275
P0048354,107,2025-01-18,Promo Akhir Pekan,4,11100,0.1088,0.0721,161,204
P0042990,107,2025-01-18,Promo Akhir Pekan,4,3000,0.0525,0.1667,2,8
P0041962,107,2025-01-18,Promo Akhir Pekan,4,17284,0.4542,0.0106,4,6
P0044234,107,2025-01-18,Promo Akhir Pekan,4,2600,0.1196,0.1154,60,305
P0037474,107,2025-01-18,Promo Akhir Pekan,4,8400,0.0592,0.0833,111,254
P0046272,107,2025-01-18,Promo Akhir Pekan,4,11600,0.1587,0.0776,110,255
P0044760,107,2025-01-18,Promo Akhir Pekan,4,29700,0.1303,0.0943,138,227
P0045117,107,2025-01-18,Promo Akhir Pekan,4,24400,0.1302,0.0861,52,313
P0041148,107,2025-01-18,Promo Akhir Pekan,4,19333,0.1678,0.0121,173,192
P0040129,107,2025-01-18,Promo Akhir Pekan,4,18000,0.0522,0.1722,142,223
P0036670,107,2025-01-18,Promo Akhir Pekan,4,6468,0.4301,0.0724,7,3
P0045281,107,2025-01-18,Promo Akhir Pekan,4,35900,0.0547,0.1448,148,217
P0044236,107,2025-01-18,Promo Akhir Pekan,4,27500,0.1893,0.0509,160,205
P0041492,107,2025-01-18,Promo Akhir Pekan,4,4600,0.1521,0.0435,119,246
P0042292,107,2025-01-18,Promo Akhir Pekan,4,18050,0.1736,0.0083,1,9
P0039769,107,2025-01-18,Promo Akhir Pekan,4,15300,0.0654,0.1373,107,258
P0039513,107,2025-01-18,Promo Akhir Pekan,4,3000,0.0751,0.1,18,347
P0036159,107,2025-01-18,Promo Akhir Pekan,4,26200,0.1384,0.0763,51,314
P0041129,107,2025-01-18,Promo Akhir Pekan,4,3600,0.068,0.1389,111,254
P0044598,107,2025-01-18,Promo Akhir Pekan,4,35800,0.074,0.0754,65,300
P0037226,107,2025-01-18,Promo Akhir Pekan,4,11800,0.1854,0.0085,21,344
P0038165,107,2025-01-18,Promo Akhir Pekan,4,2700,0.1416,0.0741,113,252
P0048297,107,2025-01-18,Promo Akhir Pekan,4,7100,0.1499,0.0563,37,328
P0037564,107,2025-01-18,Promo Akhir Pekan,4,5026,0.4445,0.0251,3,7
P0036979,107,2025-01-18,Promo Akhir Pekan,4,26400,0.1075,0.125,128,237
P0040280,107,2025-01-18,Promo Akhir Pekan,4,6409,0.1984,0.0482,119,246
P0043890,107,2025-01-18,Promo Akhir Pekan,4,30859,0.1911,0.0149,1,9
P0036825,107,2025-01-18,Promo Akhir Pekan,4,20000,0.1427,0.1,139,226
P0044158,107,2025-01-18,Promo Akhir Pekan,4,6600,0.1059,0.0303,123,242
P0040745,107,2025-01-18,Promo Akhir Pekan,4,5400,0.0558,0.1481,157,208
P0040461,107,2025-01-18,Promo Akhir Pekan,4,21539,0.1875,0.0157,81,284
P0043263,107,2025-01-18,Promo Akhir Pekan,4,14300,0.07,0.0909,61,304
P0043840,107,2025-01-18,Promo Akhir Pekan,4,4600,0.1112,0.0435,48,317
P0040669,107,2025-01-18,Promo Akhir Pekan,4,21383,0.1483,0.0132,36,329
P0038278,107,2025-01-18,Promo Akhir Pekan,4,7700,0.1209,0.013,43,322
P0036937,107,2025-01-18,Promo Akhir Pekan,4,13000,0.0762,0.1615,111,254
P0042346,107,2025-01-18,Promo Akhir Pekan,4,32400,0.1405,0.0988,31,334
P0046207,107,2025-01-18,Promo Akhir Pekan,4,15717,0.1871,0.0138,70,295
P0037083,107,2025-01-18,Promo Akhir Pekan,4,3499,0.3013,0.0855,5,5
P0048599,107,2025-01-18,Promo Akhir Pekan,4,2700,0.1734,0.037,1,9
P0046060,107,2025-01-18,Promo Akhir Pekan,4,2300,0.0921,0.1304,1,9
P0042039,107,2025-01-18,Promo Akhir Pekan,4,7700,0.0833,0.0779,155,210
P0040552,107,2025-01-18,Promo Akhir Pekan,4,6464,0.1605,0.0563,166,199
P0041150,107,2025-01-18,Promo Akhir Pekan,4,65200,0.1258,0.0629,22,343
P0044595,107,2025-01-18,Promo Akhir Pekan,4,5900,0.1712,0.0678,132,233
P0048431,107,2025-01-18,Promo Akhir Pekan,4,6961,0.3205,0.0519,4,6
P0042458,107,2025-01-18,Promo Akhir Pekan,4,3600,0.0787,0.0833,2,8
P0045549,107,2025-01-18,Promo Akhir Pekan,4,29689,0.435,0.0097,4,6
P0048807,107,2025-01-18,Promo Akhir Pekan,4,5300,0.0762,0.1509,138,227
P0036930,107,2025-01-18,Promo Akhir Pekan,4,6100,0.0839,0.082,75,290
P0047813,107,2025-01-18,Promo Akhir Pekan,4,16427,0.1304,0.0199,57,308
P0048726,107,2025-01-18,Promo Akhir Pekan,4,18100,0.1599,0.0442,140,225
P0041581,107,2025-01-18,Promo Akhir Pekan,4,22900,0.0862,0.0699,41,324
P0038956,107,2025-01-18,Promo Akhir Pekan,4,2200,0.1527,0.0455,155,210
P0045128,107,2025-01-18,Promo Akhir Pekan,4,12400,0.0569,0.1532,138,227
P0046175,107,2025-01-18,Promo Akhir Pekan,4,5200,0.1624,0.0192,120,245
P0038807,107,2025-01-18,Promo Akhir Pekan,4,23200,0.107,0.0819,54,311
P0043947,107,2025-01-18,Promo Akhir Pekan,4,6300,0.1648,0.0159,61,304
P0048338,107,2025-01-18,Promo Akhir Pekan,4,2700,0.0521,0.1852,144,221
P0041052,107,2025-01-18,Promo Akhir Pekan,4,24500,0.0677,0.1061,177,188
P0038259,107,2025-01-18,Promo Akhir Pekan,4,7500,0.1138,0.0933,154,211
P0037495,107,2025-01-18,Promo Akhir Pekan,4,5000,0.1643,0.04,89,276
P0044695,107,2025-01-18,Promo Akhir Pekan,4,12700,0.184,0.0472,119,246
P0043508,107,2025-01-18,Promo Akhir Pekan,4,4011,0.3805,0.1025,7,3
P0039773,107,2025-01-18,Promo Akhir Pekan,4,56200,0.0953,0.0427,84,281
P0044239,107,2025-01-18,Promo Akhir Pekan,4,11200,0.1674,0.0714,120,245
P0048784,107,2025-01-18,Promo Akhir Pekan,4,8700,0.1239,0.1034,22,343
P0038001,107,2025-01-18,Promo Akhir Pekan,4,10700,0.1409,0.1028,151,214
P0041553,107,2025-01-18,Promo Akhir Pekan,4,11900,0.1645,0.0252,44,321
P0048001,107,2025-01-18,Promo Akhir Pekan,4,7300,0.0853,0.1096,78,287
P0037825,107,2025-01-18,Promo Akhir Pekan,4,5700,0.0839,0.1404,47,318
P0039156,107,2025-01-18,Promo Akhir Pekan,4,12915,0.4509,0.0089,4,6
P0041929,107,2025-01-18,Promo Akhir Pekan,4,11000,0.1526,0.0364,50,315
P0041421,107,2025-01-18,Promo Akhir Pekan,4,21709,0.1788,0.0142,56,309
P0039302,107,2025-01-18,Promo Akhir Pekan,4,4557,0.4996,0.0345,6,4
P0038579,107,2025-01-18,Promo Akhir Pekan,4,42200,0.1047,0.0308,71,294
P0038068,107,2025-01-18,Promo Akhir Pekan,4,73300,0.0594,0.1623,108,257
P0046036,107,2025-01-18,Promo Akhir Pekan,4,10600,0.0833,0.066,165,200
P0036104,107,2025-01-18,Promo Akhir Pekan,4,8643,0.3843,0.0281,4,6
P0037955,107,2025-01-18,Promo Akhir Pekan,4,12538,0.3097,0.0349,7,3
P0044626,107,2025-01-18,Promo Akhir Pekan,4,15600,0.1203,0.1026,143,222
P0044760,107,2025-01-18,Promo Akhir Pekan,4,29000,0.1506,0.0724,126,239
P0043046,107,2025-01-18,Promo Akhir Pekan,4,14600,0.0828,0.1575,168,197
P0038466,107,2025-01-18,Promo Akhir Pekan,4,47700,0.0849,0.1069,17,348
P0041704,107,2025-01-18,Promo Akhir Pekan,4,16300,0.1765,0.0613,52,313
P0042181,107,2025-01-18,Promo Akhir Pekan,4,4300,0.0749,0.1628,38,327
P0041235,107,2025-01-18,Promo Akhir Pekan,4,7600,0.0867,0.1184,66,299
P0044396,107,2025-01-18,Promo Akhir Pekan,4,7000,0.0587,0.1714,75,290
P0048986,107,2025-01-18,Promo Akhir Pekan,4,14543,0.1391,0.0098,145,220
P0045936,107,2025-01-18,Promo Akhir Pekan,4,2342,0.465,0.1033,7,3
P0045485,107,2025-01-18,Promo Akhir Pekan,4,3500,0.1634,0.0571,44,321
P0040143,107,2025-01-18,Promo Akhir Pekan,4,16000,0.1492,0.0375,176,189
P0047039,107,2025-01-18,Promo Akhir Pekan,4,18800,0.1265,0.0479,52,313
P0042063,107,2025-01-18,Promo Akhir Pekan,4,8000,0.1705,0.025,153,212
P0043498,107,2025-01-18,Promo Akhir Pekan,4,21500,0.1388,0.0837,15,350
P0038600,107,2025-01-18,Promo Akhir Pekan,4,9700,0.0641,0.134,129,236
P0048281,107,2025-01-18,Promo Akhir Pekan,4,33300,0.0674,0.1682,143,222
P0036049,107,2025-01-18,Promo Akhir Pekan,4,29700,0.0903,0.0471,168,197
P0048199,107,2025-01-18,Promo Akhir Pekan,4,32000,0.0631,0.1625,85,280
P0041368,107,2025-01-18,Promo Akhir Pekan,4,6600,0.1579,0.0152,92,273
P0043868,107,2025-01-18,Promo Akhir Pekan,4,34800,0.0989,0.1466,43,322
P0037837,107,2025-01-18,Promo Akhir Pekan,4,29600,0.115,0.0304,108,257
P0036668,107,2025-01-18,Promo Akhir Pekan,4,7700,0.1282,0.0649,90,275
P0036844,107,2025-01-18,Promo Akhir Pekan,4,9900,0.071,0.1616,49,316
P0041149,107,2025-01-18,Promo Akhir Pekan,4,13300,0.1794,0.0301,47,318
P0047685,107,2025-01-18,Promo Akhir Pekan,4,19600,0.192,0.0357,21,344
P0041684,107,2025-01-18,Promo Akhir Pekan,4,3300,0.0991,0.0606,78,287
P0047009,107,2025-01-18,Promo Akhir Pekan,4,28600,0.1807,0.042,1,9
P0037401,107,2025-01-18,Promo Akhir Pekan,4,8715,0.1481,0.0247,175,190
P0041644,107,2025-01-18,Promo Akhir Pekan,4,30600,0.1324,0.0784,97,268
P0040187,107,2025-01-18,Promo Akhir Pekan,4,12165,0.1996,0.03,71,294
P0045638,107,2025-01-18,Promo Akhir Pekan,4,1811,0.1254,0.1165,116,249
P0047086,107,2025-01-18,Promo Akhir Pekan,4,6333,0.177,0.0684,46,319
P0047171,107,2025-01-18,Promo Akhir Pekan,4,27200,0.1058,0.0735,20,345
P0048290,107,2025-01-18,Promo Akhir Pekan,4,8262,0.1734,0.0559,123,242
P0039611,107,2025-01-18,Promo Akhir Pekan,4,5600,0.1388,0.0536,49,316
P0044436,107,2025-01-18,Promo Akhir Pekan,4,8358,0.1712,0.0309,143,222
P0036534,107,2025-01-18,Promo Akhir Pekan,4,28074,0.1804,0.0133,2,8
P0038924,107,2025-01-18,Promo Akhir Pekan,4,4800,0.198,0.0417,28,337
P0039739,107,2025-01-18,Promo Akhir Pekan,4,4000,0.1203,0.1,27,338
P0040398,107,2025-01-18,Promo Akhir Pekan,4,32200,0.1744,0.0248,40,325
P0047139,107,2025-01-18,Promo Akhir Pekan,4,2920,0.1917,0.0411,142,223
P0037927,107,2025-01-18,Promo Akhir Pekan,4,17500,0.087,0.1086,2,8
P0047615,107,2025-01-18,Promo Akhir Pekan,4,3563,0.1437,0.1299,157,208
P0037605,107,2025-01-18,Promo Akhir Pekan,4,10000,0.105,0.04,113,252
P0048116,107,2025-01-18,Promo Akhir Pekan,4,31500,0.1227,0.0476,17,348
P0038235,107,2025-01-18,Promo Akhir Pekan,4,4800,0.0769,0.125,22,343
P0041561,107,2025-01-18,Promo Akhir Pekan,4,22529,0.3026,0.0146,3,7
P0051665,107,2025-01-18,Promo Akhir Pekan,5,4300,0.0695,0.0698,152,213
P0052956,107,2025-01-18,Promo Akhir Pekan,5,12300,0.1834,0.0488,62,303
P0049650,107,2025-01-18,Promo Akhir Pekan,5,17569,0.4111,0.0267,3,7
P0052031,107,2025-01-18,Promo Akhir Pekan,5,30200,0.1294,0.0364,45,320
P0050257,107,2025-01-18,Promo Akhir Pekan,5,12200,0.1085,0.0328,178,187
P0053994,107,2025-01-18,Promo Akhir Pekan,5,12880,0.1625,0.014,32,333
P0049981,107,2025-01-18,Promo Akhir Pekan,5,30700,0.0714,0.1238,127,238
P0052380,107,2025-01-18,Promo Akhir Pekan,5,42200,0.1822,0.0284,95,270
P0050174,107,2025-01-18,Promo Akhir Pekan,5,4492,0.4806,0.0873,5,5
P0052300,107,2025-01-18,Promo Akhir Pekan,5,21600,0.1231,0.0926,159,206
P0054635,107,2025-01-18,Promo Akhir Pekan,5,3500,0.1075,0.0857,78,287
P0049441,107,2025-01-18,Promo Akhir Pekan,5,13000,0.1441,0.0077,16,349
P0056055,107,2025-01-18,Promo Akhir Pekan,5,40600,0.0812,0.1281,79,286
P0049245,107,2025-01-18,Promo Akhir Pekan,5,49791,0.1476,0.0079,81,284
P0051408,107,2025-01-18,Promo Akhir Pekan,5,22200,0.0694,0.1261,161,204
P0051242,107,2025-01-18,Promo Akhir Pekan,5,4700,0.0573,0.1702,87,278
P0049441,107,2025-01-18,Promo Akhir Pekan,5,13202,0.1606,0.0229,20,345
P0052867,107,2025-01-18,Promo Akhir Pekan,5,5500,0.1916,0.0364,135,230
P0053411,107,2025-01-18,Promo Akhir Pekan,5,43200,0.0703,0.0694,109,256
P0052170,107,2025-01-18,Promo Akhir Pekan,5,5556,0.3542,0.0461,4,6
P0055535,107,2025-01-18,Promo Akhir Pekan,5,26000,0.0622,0.1654,145,220
P0051850,107,2025-01-18,Promo Akhir Pekan,5,6100,0.1111,0.0492,76,289
P0053819,107,2025-01-18,Promo Akhir Pekan,5,6400,0.1366,0.0469,2,8
P0050803,107,2025-01-18,Promo Akhir Pekan,5,21000,0.0812,0.0905,121,244
P0049591,107,2025-01-18,Promo Akhir Pekan,5,29867,0.4545,0.0156,3,7
P0049419,107,2025-01-18,Promo Akhir Pekan,5,7238,0.1748,0.0329,61,304
P0056156,107,2025-01-18,Promo Akhir Pekan,5,10300,0.1142,0.0971,1,9
P0049265,107,2025-01-18,Promo Akhir Pekan,5,12531,0.1908,0.0264,86,279
P0051778,107,2025-01-18,Promo Akhir Pekan,5,11104,0.1949,0.0184,51,314
P0056166,107,2025-01-18,Promo Akhir Pekan,5,7200,0.1155,0.0278,24,341
P0054955,107,2025-01-18,Promo Akhir Pekan,5,17400,0.0803,0.1552,71,294
P0055548,107,2025-01-18,Promo Akhir Pekan,5,29300,0.0756,0.0717,78,287
P0049803,107,2025-01-18,Promo Akhir Pekan,5,7000,0.1315,0.0143,35,330
P0056334,107,2025-01-18,Promo Akhir Pekan,5,1951,0.3839,0.0774,5,5
P0053420,107,2025-01-18,Promo Akhir Pekan,5,9251,0.1937,0.0488,171,194
P0052666,107,2025-01-18,Promo Akhir Pekan,5,15600,0.1384,0.0769,103,262
P0050445,107,2025-01-18,Promo Akhir Pekan,5,26600,0.1419,0.0677,67,298
P0054166,107,2025-01-18,Promo Akhir Pekan,5,22000,0.0554,0.0818,91,274
P0050025,107,2025-01-18,Promo Akhir Pekan,5,30200,0.1273,0.0662,136,229
P0051834,107,2025-01-18,Promo Akhir Pekan,5,11366,0.1716,0.041,127,238
P0053109,107,2025-01-18,Promo Akhir Pekan,5,11500,0.1993,0.0348,26,339
P0054126,107,2025-01-18,Promo Akhir Pekan,5,5900,0.1581,0.0678,119,246
P0052911,107,2025-01-18,Promo Akhir Pekan,5,18301,0.4414,0.0164,6,4
P0049799,107,2025-01-18,Promo Akhir Pekan,5,18969,0.3525,0.0089,3,7
P0053650,107,2025-01-18,Promo Akhir Pekan,5,52800,0.1235,0.0265,125,240
P0049839,107,2025-01-18,Promo Akhir Pekan,5,20900,0.1664,0.067,85,280
P0050167,107,2025-01-18,Promo Akhir Pekan,5,18100,0.0605,0.1602,43,322
P0055518,107,2025-01-18,Promo Akhir Pekan,5,21100,0.0748,0.109,173,192
P0055544,107,2025-01-18,Promo Akhir Pekan,5,30300,0.1124,0.1188,1,9
P0051959,107,2025-01-18,Promo Akhir Pekan,5,23900,0.1728,0.046,69,296
P0052009,107,2025-01-18,Promo Akhir Pekan,5,10700,0.0699,0.1589,84,281
P0054445,107,2025-01-18,Promo Akhir Pekan,5,10300,0.0849,0.1359,130,235
P0051966,107,2025-01-18,Promo Akhir Pekan,5,27500,0.1669,0.0727,164,201
P0053383,107,2025-01-18,Promo Akhir Pekan,5,30783,0.4012,0.0092,3,7
P0050619,107,2025-01-18,Promo Akhir Pekan,5,22100,0.1797,0.0362,121,244
P0049672,107,2025-01-18,Promo Akhir Pekan,5,10400,0.1363,0.0865,29,336
P0054264,107,2025-01-18,Promo Akhir Pekan,5,16900,0.122,0.0828,107,258
P0051335,107,2025-01-18,Promo Akhir Pekan,5,2329,0.1849,0.1413,104,261
P0056047,107,2025-01-18,Promo Akhir Pekan,5,29640,0.1969,0.0047,16,349
P0052217,107,2025-01-18,Promo Akhir Pekan,5,3543,0.1925,0.0686,92,273
P0054194,107,2025-01-18,Promo Akhir Pekan,5,8500,0.084,0.0706,57,308
P0053151,107,2025-01-18,Promo Akhir Pekan,5,1900,0.091,0.1053,64,301
P0053689,107,2025-01-18,Promo Akhir Pekan,5,6900,0.1516,0.0145,55,310
P0051227,107,2025-01-18,Promo Akhir Pekan,5,18800,0.1713,0.0266,121,244
P0051510,107,2025-01-18,Promo Akhir Pekan,5,20668,0.1988,0.0081,89,276
P0053647,107,2025-01-18,Promo Akhir Pekan,5,6700,0.0924,0.1194,103,262
P0054463,107,2025-01-18,Promo Akhir Pekan,5,10292,0.1798,0.0478,140,225
P0053493,107,2025-01-18,Promo Akhir Pekan,5,14947,0.1853,0.0098,39,326
P0049636,107,2025-01-18,Promo Akhir Pekan,5,3818,0.4649,0.0833,5,5
P0052069,107,2025-01-18,Promo Akhir Pekan,5,13900,0.1051,0.1223,178,187
P0055479,107,2025-01-18,Promo Akhir Pekan,5,19252,0.1858,0.0079,19,346
P0055639,107,2025-01-18,Promo Akhir Pekan,5,25200,0.1159,0.131,162,203
P0053557,107,2025-01-18,Promo Akhir Pekan,5,16300,0.1354,0.0123,38,327
P0049802,107,2025-01-18,Promo Akhir Pekan,5,4194,0.3049,0.1178,6,4
P0056434,107,2025-01-18,Promo Akhir Pekan,5,20310,0.443,0.0153,4,6
P0049894,107,2025-01-18,Promo Akhir Pekan,5,14700,0.194,0.0136,152,213
P0049319,107,2025-01-18,Promo Akhir Pekan,5,10415,0.3185,0.0302,5,5
P0049545,107,2025-01-18,Promo Akhir Pekan,5,10200,0.1526,0.0098,148,217
P0054611,107,2025-01-18,Promo Akhir Pekan,5,66400,0.0774,0.1325,175,190
P0056318,107,2025-01-18,Promo Akhir Pekan,5,18000,0.0933,0.1333,48,317
P0053416,107,2025-01-18,Promo Akhir Pekan,5,11400,0.0925,0.0614,97,268
P0050822,107,2025-01-18,Promo Akhir Pekan,5,3000,0.0767,0.1,68,297
P0055897,107,2025-01-18,Promo Akhir Pekan,5,7700,0.1589,0.039,129,236
P0053136,107,2025-01-18,Promo Akhir Pekan,5,16800,0.1305,0.0298,153,212
P0054116,107,2025-01-18,Promo Akhir Pekan,5,31600,0.1477,0.0759,71,294
P0050715,107,2025-01-18,Promo Akhir Pekan,5,10300,0.1195,0.0971,95,270
P0050980,107,2025-01-18,Promo Akhir Pekan,5,5863,0.1674,0.079,106,259
P0052564,107,2025-01-18,Promo Akhir Pekan,5,11876,0.1768,0.0317,35,330
P0051023,107,2025-01-18,Promo Akhir Pekan,5,5596,0.3329,0.0886,5,5
P0052544,107,2025-01-18,Promo Akhir Pekan,5,18800,0.1867,0.0213,44,321
P0049828,107,2025-01-18,Promo Akhir Pekan,5,27800,0.0773,0.1223,40,325
P0050633,107,2025-01-18,Promo Akhir Pekan,5,9900,0.1244,0.0202,150,215
P0055603,107,2025-01-18,Promo Akhir Pekan,5,22500,0.126,0.0533,48,317
P0051650,107,2025-01-18,Promo Akhir Pekan,5,3400,0.065,0.1176,66,299
P0052593,107,2025-01-18,Promo Akhir Pekan,5,4168,0.1929,0.0643,98,267
P0051550,107,2025-01-18,Promo Akhir Pekan,5,17996,0.4339,0.0276,6,4
P0053137,107,2025-01-18,Promo Akhir Pekan,5,7400,0.0525,0.1351,98,267
P0052945,107,2025-01-18,Promo Akhir Pekan,5,26000,0.0815,0.0962,95,270
