id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,tipe_diskon,margin_promosi,hari_jual,kedaluwarsa
P0052962,105,2025-01-02,Tahun Baru,5,11300,0.1333,Event Based Discount,0.0796,67,298
P0055034,105,2025-01-02,Tahun Baru,5,7200,0.1207,Event Based Discount,0.0556,162,203
P0050343,105,2025-01-02,Tahun Baru,5,6150,0.0,Event Based Discount,0.187,21,344
P0050214,105,2025-01-02,Tahun Baru,5,31100,0.0545,Event Based Discount,0.0965,76,289
P0054555,105,2025-01-02,Tahun Baru,5,2600,0.0761,Event Based Discount,0.0769,166,199
P0051260,105,2025-01-02,Tahun Baru,5,31900,0.0795,Event Based Discount,0.1254,81,284
P0053420,105,2025-01-02,Tahun Baru,5,10300,0.0636,Event Based Discount,0.1456,48,317
P0052632,105,2025-01-02,Tahun Baru,5,4100,0.0922,Event Based Discount,0.122,33,332
P0052044,105,2025-01-02,Tahun Baru,5,14484,0.4388,Expired Discount,0.0196,7,3
P0049967,105,2025-01-02,Tahun Baru,5,7100,0.0922,Event Based Discount,0.1127,158,207
P0054267,105,2025-01-02,Tahun Baru,5,9798,0.3622,Expired Discount,0.0304,3,7
P0055792,105,2025-01-02,Tahun Baru,5,51400,0.0626,Event Based Discount,0.1031,16,349
P0061358,105,2025-01-02,Tahun Baru,6,7800,0.1337,Event Based Discount,0.1026,42,323
P0063522,105,2025-01-02,Tahun Baru,6,3600,0.1281,Event Based Discount,0.0278,120,245
P0058468,105,2025-01-02,Tahun Baru,6,16955,0.1401,Event Based Discount,0.0209,67,298
P0063273,105,2025-01-02,Tahun Baru,6,6200,0.0,Event Based Discount,0.2258,115,250
P0061895,105,2025-01-02,Tahun Baru,6,2550,0.0,Event Based Discount,0.2157,106,259
P0061193,105,2025-01-02,Tahun Baru,6,36000,0.0,Event Based Discount,0.2167,22,343
P0058405,105,2025-01-02,Tahun Baru,6,12000,0.0997,Event Based Discount,0.1417,110,255
P0056992,105,2025-01-02,Tahun Baru,6,9000,0.0,Event Based Discount,0.1778,137,228
P0059291,105,2025-01-02,Tahun Baru,6,3400,0.1174,Event Based Discount,0.0588,40,325
P0064093,105,2025-01-02,Tahun Baru,6,2700,0.1053,Event Based Discount,0.1111,26,339
P0071432,105,2025-01-02,Tahun Baru,6,11352,0.309,Expired Discount,0.0398,2,8
P0062569,105,2025-01-02,Tahun Baru,6,15200,0.0587,Event Based Discount,0.1447,138,227
P0063321,105,2025-01-02,Tahun Baru,6,19000,0.0,Event Based Discount,0.1526,170,195
P0058050,105,2025-01-02,Tahun Baru,6,32600,0.0,Event Based Discount,0.1411,109,256
P0070900,105,2025-01-02,Tahun Baru,6,6500,0.1128,Event Based Discount,0.0769,62,303
P0060592,105,2025-01-02,Tahun Baru,6,16800,0.0711,Event Based Discount,0.0714,92,273
P0067417,105,2025-01-02,Tahun Baru,6,9200,0.0794,Event Based Discount,0.0652,130,235
P0061098,105,2025-01-02,Tahun Baru,6,12700,0.1361,Event Based Discount,0.0787,120,245
P0060800,105,2025-01-02,Tahun Baru,6,47100,0.0806,Event Based Discount,0.1444,156,209
P0064784,105,2025-01-02,Tahun Baru,6,15500,0.0,Event Based Discount,0.2065,135,230
P0069403,105,2025-01-02,Tahun Baru,6,19600,0.1369,Event Based Discount,0.0867,17,348
P0067573,105,2025-01-02,Tahun Baru,6,13233,0.4306,Expired Discount,0.0101,1,9
P0068925,105,2025-01-02,Tahun Baru,6,10900,0.114,Event Based Discount,0.1101,122,243
P0068918,105,2025-01-02,Tahun Baru,6,52300,0.1002,Event Based Discount,0.0841,138,227
P0067633,105,2025-01-02,Tahun Baru,6,30847,0.3862,Expired Discount,0.0112,5,5
P0063680,105,2025-01-02,Tahun Baru,6,9300,0.1474,Event Based Discount,0.0215,112,253
P0062982,105,2025-01-02,Tahun Baru,6,47000,0.0689,Event Based Discount,0.1468,58,307
P0063877,105,2025-01-02,Tahun Baru,6,9100,0.1048,Event Based Discount,0.0989,59,306
P0060957,105,2025-01-02,Tahun Baru,6,10000,0.1479,Event Based Discount,0.04,117,248
P0065953,105,2025-01-02,Tahun Baru,6,16400,0.1215,Event Based Discount,0.0671,128,237
P0058168,105,2025-01-02,Tahun Baru,6,21000,0.0,Event Based Discount,0.1333,80,285
P0068597,105,2025-01-02,Tahun Baru,6,5700,0.0563,Event Based Discount,0.1228,140,225
P0058924,105,2025-01-02,Tahun Baru,6,15400,0.0602,Event Based Discount,0.1623,77,288
P0068466,105,2025-01-02,Tahun Baru,6,9700,0.0712,Event Based Discount,0.0722,65,300
P0064401,105,2025-01-02,Tahun Baru,6,14900,0.0888,Event Based Discount,0.0738,158,207
P0069232,105,2025-01-02,Tahun Baru,6,10600,0.0578,Event Based Discount,0.1132,26,339
P0061543,105,2025-01-02,Tahun Baru,6,2200,0.0,Event Based Discount,0.1818,105,260
P0067560,105,2025-01-02,Tahun Baru,6,18400,0.1413,Event Based Discount,0.0326,34,331
P0063598,105,2025-01-02,Tahun Baru,6,6000,0.0,Event Based Discount,0.1667,88,277
P0061639,105,2025-01-02,Tahun Baru,6,57200,0.0884,Event Based Discount,0.0839,111,254
P0069017,105,2025-01-02,Tahun Baru,6,37600,0.077,Event Based Discount,0.117,78,287
P0068953,105,2025-01-02,Tahun Baru,6,2700,0.0603,Event Based Discount,0.0741,93,272
P0067730,105,2025-01-02,Tahun Baru,6,29500,0.0769,Event Based Discount,0.1661,101,264
P0065320,105,2025-01-02,Tahun Baru,6,4900,0.1106,Event Based Discount,0.0204,117,248
P0070459,105,2025-01-02,Tahun Baru,6,43500,0.0,Event Based Discount,0.2161,89,276
P0062363,105,2025-01-02,Tahun Baru,6,11500,0.131,Event Based Discount,0.0087,172,193
P0068538,105,2025-01-02,Tahun Baru,6,45500,0.0984,Event Based Discount,0.0769,144,221
P0059368,105,2025-01-02,Tahun Baru,6,4400,0.0864,Event Based Discount,0.1136,46,319
P0066021,105,2025-01-02,Tahun Baru,6,25400,0.0661,Event Based Discount,0.1575,78,287
P0058321,105,2025-01-02,Tahun Baru,6,12400,0.1012,Event Based Discount,0.0645,113,252
P0071002,105,2025-01-02,Tahun Baru,6,23800,0.0,Event Based Discount,0.2101,107,258
P0063245,105,2025-01-02,Tahun Baru,6,29200,0.1406,Event Based Discount,0.0171,57,308
P0069627,105,2025-01-02,Tahun Baru,6,10600,0.0,Event Based Discount,0.1509,84,281
P0059660,105,2025-01-02,Tahun Baru,6,2900,0.0,Event Based Discount,0.2069,121,244
P0062498,105,2025-01-02,Tahun Baru,6,3700,0.0,Event Based Discount,0.1351,86,279
P0064169,105,2025-01-02,Tahun Baru,6,36500,0.1472,Event Based Discount,0.0356,70,295
P0061589,105,2025-01-02,Tahun Baru,6,26900,0.1273,Event Based Discount,0.026,148,217
P0057337,105,2025-01-02,Tahun Baru,6,13300,0.0893,Event Based Discount,0.1128,168,197
P0063102,105,2025-01-02,Tahun Baru,6,7700,0.071,Event Based Discount,0.0909,148,217
P0061560,105,2025-01-02,Tahun Baru,6,5784,0.4981,Expired Discount,0.0318,6,4
P0060547,105,2025-01-02,Tahun Baru,6,12500,0.0,Event Based Discount,0.216,137,228
P0057649,105,2025-01-02,Tahun Baru,6,61100,0.1022,Event Based Discount,0.0687,127,238
P0061224,105,2025-01-02,Tahun Baru,6,65000,0.0918,Event Based Discount,0.1077,17,348
P0064754,105,2025-01-02,Tahun Baru,6,16000,0.0513,Event Based Discount,0.1187,16,349
P0064385,105,2025-01-02,Tahun Baru,6,8600,0.1416,Event Based Discount,0.093,127,238
P0058511,105,2025-01-02,Tahun Baru,6,41500,0.0873,Event Based Discount,0.0482,167,198
P0064525,105,2025-01-02,Tahun Baru,6,8300,0.0621,Event Based Discount,0.1687,81,284
P0067252,105,2025-01-02,Tahun Baru,6,5700,0.1328,Event Based Discount,0.0351,18,347
P0060030,105,2025-01-02,Tahun Baru,6,21300,0.0789,Event Based Discount,0.1502,121,244
P0083856,105,2025-01-02,Tahun Baru,7,3900,0.0,Event Based Discount,0.1795,44,321
P0080881,105,2025-01-02,Tahun Baru,7,21400,0.0774,Event Based Discount,0.1402,97,268
P0074563,105,2025-01-02,Tahun Baru,7,6000,0.0,Event Based Discount,0.15,16,349
P0077852,105,2025-01-02,Tahun Baru,7,13400,0.0754,Event Based Discount,0.1045,151,214
P0077473,105,2025-01-02,Tahun Baru,7,5753,0.3106,Expired Discount,0.044,7,3
P0079942,105,2025-01-02,Tahun Baru,7,5800,0.1359,Event Based Discount,0.0517,147,218
P0083633,105,2025-01-02,Tahun Baru,7,30700,0.1199,Event Based Discount,0.0717,101,264
P0080158,105,2025-01-02,Tahun Baru,7,11400,0.1139,Event Based Discount,0.1053,146,219
P0081261,105,2025-01-02,Tahun Baru,7,6600,0.0995,Event Based Discount,0.1212,122,243
P0088784,105,2025-01-02,Tahun Baru,7,13700,0.0,Event Based Discount,0.1387,167,198
P0074693,105,2025-01-02,Tahun Baru,7,20800,0.0,Event Based Discount,0.1731,63,302
P0081180,105,2025-01-02,Tahun Baru,7,51000,0.0612,Event Based Discount,0.1216,18,347
P0082196,105,2025-01-02,Tahun Baru,7,16200,0.0,Event Based Discount,0.1975,136,229
P0075764,105,2025-01-02,Tahun Baru,7,7400,0.1349,Event Based Discount,0.0676,156,209
P0087351,105,2025-01-02,Tahun Baru,7,27800,0.105,Event Based Discount,0.0504,29,336
P0084625,105,2025-01-02,Tahun Baru,7,4900,0.0,Event Based Discount,0.2245,80,285
P0081159,105,2025-01-02,Tahun Baru,7,5400,0.1198,Event Based Discount,0.0185,70,295
P0074909,105,2025-01-02,Tahun Baru,7,9900,0.063,Event Based Discount,0.1616,111,254
P0083584,105,2025-01-02,Tahun Baru,7,79800,0.0561,Event Based Discount,0.1667,51,314
P0074801,105,2025-01-02,Tahun Baru,7,13300,0.0592,Event Based Discount,0.1579,152,213
P0082741,105,2025-01-02,Tahun Baru,7,5200,0.1334,Event Based Discount,0.0385,137,228
P0071626,105,2025-01-02,Tahun Baru,7,7700,0.0502,Event Based Discount,0.1688,28,337
P0071669,105,2025-01-02,Tahun Baru,7,13600,0.0934,Event Based Discount,0.0588,39,326
P0077687,105,2025-01-02,Tahun Baru,7,38400,0.0,Event Based Discount,0.2135,149,216
P0072512,105,2025-01-02,Tahun Baru,7,16100,0.1486,Event Based Discount,0.0124,109,256
P0071888,105,2025-01-02,Tahun Baru,7,7000,0.1157,Event Based Discount,0.0857,138,227
P0085067,105,2025-01-02,Tahun Baru,7,4769,0.3389,Expired Discount,0.0774,7,3
P0075492,105,2025-01-02,Tahun Baru,7,35600,0.0906,Event Based Discount,0.0478,155,210
P0079314,105,2025-01-02,Tahun Baru,7,6150,0.0,Event Based Discount,0.1707,170,195
P0086852,105,2025-01-02,Tahun Baru,7,7500,0.1026,Event Based Discount,0.08,73,292
P0082379,105,2025-01-02,Tahun Baru,7,55600,0.1053,Event Based Discount,0.1367,144,221
P0077345,105,2025-01-02,Tahun Baru,7,20300,0.0558,Event Based Discount,0.1527,75,290
P0083343,105,2025-01-02,Tahun Baru,7,49000,0.0,Event Based Discount,0.2102,64,301
P0081074,105,2025-01-02,Tahun Baru,7,10600,0.0517,Event Based Discount,0.0943,136,229
P0087616,105,2025-01-02,Tahun Baru,7,20000,0.0,Event Based Discount,0.165,179,186
P0073016,105,2025-01-02,Tahun Baru,7,18400,0.1309,Event Based Discount,0.0761,16,349
P0081361,105,2025-01-02,Tahun Baru,7,9200,0.1363,Event Based Discount,0.0326,69,296
P0075780,105,2025-01-02,Tahun Baru,7,27700,0.1485,Event Based Discount,0.0144,44,321
P0078812,105,2025-01-02,Tahun Baru,7,8900,0.0924,Event Based Discount,0.0787,87,278
P0005991,105,2025-01-03,Promo Akhir Pekan,1,10700,0.4514,Expired Discount,0.0467,1,9
P0001055,105,2025-01-03,Promo Akhir Pekan,1,7600,0.1216,Generic Product Discount,0.0789,89,276
P0002827,105,2025-01-03,Promo Akhir Pekan,1,15553,0.1544,Generic Product Discount,0.0163,144,221
P0001664,105,2025-01-03,Promo Akhir Pekan,1,29717,0.3675,Expired Discount,0.0073,3,7
P0001860,105,2025-01-03,Promo Akhir Pekan,1,25700,0.0858,Generic Product Discount,0.0778,170,195
P0006328,105,2025-01-03,Promo Akhir Pekan,1,42100,0.0889,Generic Product Discount,0.0736,62,303
P0008091,105,2025-01-03,Promo Akhir Pekan,1,15899,0.4107,Expired Discount,0.0251,6,4
P0003424,105,2025-01-03,Promo Akhir Pekan,1,15700,0.0932,Generic Product Discount,0.1146,41,324
P0004546,105,2025-01-03,Promo Akhir Pekan,1,8700,0.0718,Generic Product Discount,0.1494,146,219
P0004635,105,2025-01-03,Promo Akhir Pekan,1,14000,0.0994,Generic Product Discount,0.0571,51,314
P0000843,105,2025-01-03,Promo Akhir Pekan,1,3500,0.1786,Generic Product Discount,0.0571,133,232
P0003227,105,2025-01-03,Promo Akhir Pekan,1,24500,0.1731,Generic Product Discount,0.0531,42,323
P0008621,105,2025-01-03,Promo Akhir Pekan,1,23800,0.0772,Generic Product Discount,0.0966,88,277
P0001170,105,2025-01-03,Promo Akhir Pekan,1,30200,0.1155,Generic Product Discount,0.0364,47,318
P0002436,105,2025-01-03,Promo Akhir Pekan,1,7500,0.1612,Generic Product Discount,0.0533,79,286
P0002424,105,2025-01-03,Promo Akhir Pekan,1,18100,0.0641,Generic Product Discount,0.1602,180,185
P0005070,105,2025-01-03,Promo Akhir Pekan,1,15904,0.5,BOGO,0.0254,91,274
P0009205,105,2025-01-03,Promo Akhir Pekan,1,11600,0.0594,Generic Product Discount,0.1724,50,315
P0008339,105,2025-01-03,Promo Akhir Pekan,1,5560,0.4748,Expired Discount,0.0647,4,6
P0008338,105,2025-01-03,Promo Akhir Pekan,1,10800,0.0526,Generic Product Discount,0.1204,159,206
P0007964,105,2025-01-03,Promo Akhir Pekan,1,12700,0.0633,Generic Product Discount,0.1102,131,234
P0003782,105,2025-01-03,Promo Akhir Pekan,1,2281,0.4003,Expired Discount,0.1232,4,6
P0007568,105,2025-01-03,Promo Akhir Pekan,1,16041,0.1947,Generic Product Discount,0.0088,48,317
P0005064,105,2025-01-03,Promo Akhir Pekan,1,1700,0.1217,Generic Product Discount,0.0588,91,274
P0008710,105,2025-01-03,Promo Akhir Pekan,1,6600,0.0736,Generic Product Discount,0.1061,108,257
P0002601,105,2025-01-03,Promo Akhir Pekan,1,12300,0.135,Generic Product Discount,0.0081,179,186
P0008816,105,2025-01-03,Promo Akhir Pekan,1,13500,0.1928,Generic Product Discount,0.0222,150,215
P0007989,105,2025-01-03,Promo Akhir Pekan,1,3360,0.1808,Generic Product Discount,0.0774,33,332
P0000600,105,2025-01-03,Promo Akhir Pekan,1,5200,0.087,Generic Product Discount,0.1346,150,215
P0004445,105,2025-01-03,Promo Akhir Pekan,1,40400,0.1287,Generic Product Discount,0.0718,109,256
P0009002,105,2025-01-03,Promo Akhir Pekan,1,29000,0.1666,Generic Product Discount,0.0345,145,220
P0007788,105,2025-01-03,Promo Akhir Pekan,1,11604,0.5,BOGO,0.009,39,326
P0002226,105,2025-01-03,Promo Akhir Pekan,1,7100,0.1916,Generic Product Discount,0.0141,18,347
P0002608,105,2025-01-03,Promo Akhir Pekan,1,5000,0.155,Generic Product Discount,0.02,53,312
P0006948,105,2025-01-03,Promo Akhir Pekan,1,17578,0.3043,Expired Discount,0.0158,1,9
P0002396,105,2025-01-03,Promo Akhir Pekan,1,2232,0.3089,Expired Discount,0.1935,5,5
P0004597,105,2025-01-03,Promo Akhir Pekan,1,9200,0.1177,Generic Product Discount,0.0761,16,349
P0000566,105,2025-01-03,Promo Akhir Pekan,1,11501,0.3524,Expired Discount,0.0349,4,6
P0000733,105,2025-01-03,Promo Akhir Pekan,1,13900,0.0891,Generic Product Discount,0.1439,117,248
P0006145,105,2025-01-03,Promo Akhir Pekan,1,7500,0.137,Generic Product Discount,0.08,132,233
P0004604,105,2025-01-03,Promo Akhir Pekan,1,14100,0.1774,Generic Product Discount,0.0071,61,304
P0004936,105,2025-01-03,Promo Akhir Pekan,1,24300,0.1778,Generic Product Discount,0.0658,137,228
P0005817,105,2025-01-03,Promo Akhir Pekan,1,3800,0.1366,Generic Product Discount,0.1053,46,319
P0000933,105,2025-01-03,Promo Akhir Pekan,1,12600,0.119,Generic Product Discount,0.0635,121,244
P0004579,105,2025-01-03,Promo Akhir Pekan,1,3949,0.1595,Generic Product Discount,0.0631,30,335
P0007197,105,2025-01-03,Promo Akhir Pekan,1,2700,0.0805,Generic Product Discount,0.0741,64,301
P0000097,105,2025-01-03,Promo Akhir Pekan,1,67100,0.0923,Generic Product Discount,0.1356,154,211
P0000520,105,2025-01-03,Promo Akhir Pekan,1,17300,0.1826,Generic Product Discount,0.0347,96,269
P0008691,105,2025-01-03,Promo Akhir Pekan,1,7615,0.3442,Expired Discount,0.0545,7,3
P0003101,105,2025-01-03,Promo Akhir Pekan,1,7000,0.0815,Generic Product Discount,0.1571,16,349
P0007748,105,2025-01-03,Promo Akhir Pekan,1,33100,0.1361,Generic Product Discount,0.0121,43,322
P0004842,105,2025-01-03,Promo Akhir Pekan,1,30800,0.0832,Generic Product Discount,0.0747,112,253
P0004523,105,2025-01-03,Promo Akhir Pekan,1,15417,0.1986,Generic Product Discount,0.0141,98,267
P0004733,105,2025-01-03,Promo Akhir Pekan,1,32300,0.1677,Generic Product Discount,0.0062,16,349
P0007122,105,2025-01-03,Promo Akhir Pekan,1,6000,0.1374,Generic Product Discount,0.0333,82,283
P0001120,105,2025-01-03,Promo Akhir Pekan,1,8200,0.1578,Generic Product Discount,0.061,18,347
P0008292,105,2025-01-03,Promo Akhir Pekan,1,7500,0.1647,Generic Product Discount,0.0267,131,234
P0003763,105,2025-01-03,Promo Akhir Pekan,1,44700,0.0855,Generic Product Discount,0.1432,95,270
P0002882,105,2025-01-03,Promo Akhir Pekan,1,34100,0.1376,Generic Product Discount,0.0587,30,335
P0006409,105,2025-01-03,Promo Akhir Pekan,1,19751,0.4518,Expired Discount,0.0076,5,5
P0007392,105,2025-01-03,Promo Akhir Pekan,1,2461,0.302,Expired Discount,0.0654,2,8
P0006328,105,2025-01-03,Promo Akhir Pekan,1,42600,0.078,Generic Product Discount,0.0845,95,270
P0008515,105,2025-01-03,Promo Akhir Pekan,1,3879,0.4274,Expired Discount,0.0719,1,9
P0007356,105,2025-01-03,Promo Akhir Pekan,1,6000,0.1084,Generic Product Discount,0.1333,148,217
P0003550,105,2025-01-03,Promo Akhir Pekan,1,11700,0.158,Generic Product Discount,0.0769,28,337
P0001292,105,2025-01-03,Promo Akhir Pekan,1,24700,0.0863,Generic Product Discount,0.0688,83,282
P0003217,105,2025-01-03,Promo Akhir Pekan,1,10969,0.5,BOGO,0.0154,111,254
P0008803,105,2025-01-03,Promo Akhir Pekan,1,23500,0.1125,Generic Product Discount,0.0383,176,189
P0009170,105,2025-01-03,Promo Akhir Pekan,1,4700,0.0821,Generic Product Discount,0.0638,19,346
P0006122,105,2025-01-03,Promo Akhir Pekan,1,44200,0.0535,Generic Product Discount,0.1131,173,192
P0004547,105,2025-01-03,Promo Akhir Pekan,1,5574,0.1962,Generic Product Discount,0.085,23,342
P0008982,105,2025-01-03,Promo Akhir Pekan,1,4400,0.115,Generic Product Discount,0.1136,166,199
P0004651,105,2025-01-03,Promo Akhir Pekan,1,7600,0.0964,Generic Product Discount,0.1447,126,239
P0006159,105,2025-01-03,Promo Akhir Pekan,1,14212,0.1887,Generic Product Discount,0.0149,118,247
P0008230,105,2025-01-03,Promo Akhir Pekan,1,49200,0.0858,Generic Product Discount,0.0874,153,212
P0000949,105,2025-01-03,Promo Akhir Pekan,1,5600,0.1616,Generic Product Discount,0.0179,106,259
P0004063,105,2025-01-03,Promo Akhir Pekan,1,2277,0.4827,Expired Discount,0.2095,6,4
P0001255,105,2025-01-03,Promo Akhir Pekan,1,15800,0.0773,Generic Product Discount,0.0759,154,211
P0008749,105,2025-01-03,Promo Akhir Pekan,1,5100,0.1647,Generic Product Discount,0.0392,127,238
P0008096,105,2025-01-03,Promo Akhir Pekan,1,3900,0.0706,Generic Product Discount,0.1282,146,219
P0002231,105,2025-01-03,Promo Akhir Pekan,1,4389,0.4283,Expired Discount,0.1114,2,8
P0003412,105,2025-01-03,Promo Akhir Pekan,1,20400,0.0914,Generic Product Discount,0.0833,112,253
P0001030,105,2025-01-03,Promo Akhir Pekan,1,6621,0.4041,Expired Discount,0.0485,7,3
P0000482,105,2025-01-03,Promo Akhir Pekan,1,18100,0.112,Generic Product Discount,0.0884,159,206
P0009018,105,2025-01-03,Promo Akhir Pekan,1,16300,0.0541,Generic Product Discount,0.1288,68,297
P0005933,105,2025-01-03,Promo Akhir Pekan,1,32503,0.1904,Generic Product Discount,0.0124,31,334
P0007179,105,2025-01-03,Promo Akhir Pekan,1,20900,0.1857,Generic Product Discount,0.0478,90,275
P0003850,105,2025-01-03,Promo Akhir Pekan,1,25559,0.4311,Expired Discount,0.018,3,7
P0006987,105,2025-01-03,Promo Akhir Pekan,1,16236,0.3973,Expired Discount,0.0084,3,7
P0007690,105,2025-01-03,Promo Akhir Pekan,1,28000,0.0776,Generic Product Discount,0.1357,116,249
P0005867,105,2025-01-03,Promo Akhir Pekan,1,6200,0.1465,Generic Product Discount,0.0968,151,214
P0008983,105,2025-01-03,Promo Akhir Pekan,1,22098,0.4025,Expired Discount,0.018,2,8
P0008636,105,2025-01-03,Promo Akhir Pekan,1,12400,0.1951,Generic Product Discount,0.0403,170,195
P0008584,105,2025-01-03,Promo Akhir Pekan,1,4900,0.0723,Generic Product Discount,0.1429,111,254
P0005680,105,2025-01-03,Promo Akhir Pekan,1,33200,0.1727,Generic Product Discount,0.0572,165,200
P0006045,105,2025-01-03,Promo Akhir Pekan,1,29982,0.4104,Expired Discount,0.0127,1,9
P0005696,105,2025-01-03,Promo Akhir Pekan,1,8600,0.1634,Generic Product Discount,0.0698,90,275
P0004956,105,2025-01-03,Promo Akhir Pekan,1,11939,0.4975,Expired Discount,0.0284,1,9
P0004843,105,2025-01-03,Promo Akhir Pekan,1,16300,0.1228,Generic Product Discount,0.0552,30,335
P0002534,105,2025-01-03,Promo Akhir Pekan,1,29800,0.1627,Generic Product Discount,0.0805,61,304
P0007682,105,2025-01-03,Promo Akhir Pekan,1,8740,0.4891,Expired Discount,0.0275,4,6
P0008975,105,2025-01-03,Promo Akhir Pekan,1,5500,0.1786,Generic Product Discount,0.0364,104,261
P0004932,105,2025-01-03,Promo Akhir Pekan,1,6600,0.1692,Generic Product Discount,0.0758,116,249
P0004996,105,2025-01-03,Promo Akhir Pekan,1,10824,0.1617,Generic Product Discount,0.0299,158,207
P0005574,105,2025-01-03,Promo Akhir Pekan,1,13200,0.118,Generic Product Discount,0.1136,51,314
P0006185,105,2025-01-03,Promo Akhir Pekan,1,6200,0.095,Generic Product Discount,0.0968,79,286
P0007977,105,2025-01-03,Promo Akhir Pekan,1,6900,0.0866,Generic Product Discount,0.0725,168,197
P0008482,105,2025-01-03,Promo Akhir Pekan,1,1500,0.1582,Generic Product Discount,0.0667,148,217
P0004315,105,2025-01-03,Promo Akhir Pekan,1,4015,0.1472,Generic Product Discount,0.0535,81,284
P0004305,105,2025-01-03,Promo Akhir Pekan,1,17587,0.1623,Generic Product Discount,0.022,143,222
P0003012,105,2025-01-03,Promo Akhir Pekan,1,14100,0.1752,Generic Product Discount,0.0213,17,348
P0006818,105,2025-01-03,Promo Akhir Pekan,1,25500,0.0659,Generic Product Discount,0.149,148,217
P0004642,105,2025-01-03,Promo Akhir Pekan,1,9200,0.1279,Generic Product Discount,0.0326,56,309
P0001597,105,2025-01-03,Promo Akhir Pekan,1,4700,0.1304,Generic Product Discount,0.0213,176,189
P0003656,105,2025-01-03,Promo Akhir Pekan,1,52000,0.1736,Generic Product Discount,0.0038,146,219
P0008500,105,2025-01-03,Promo Akhir Pekan,1,2927,0.5,BOGO,0.1117,15,350
P0005702,105,2025-01-03,Promo Akhir Pekan,1,13700,0.0823,Generic Product Discount,0.0657,31,334
P0002836,105,2025-01-03,Promo Akhir Pekan,1,16839,0.1741,Generic Product Discount,0.0083,135,230
P0004601,105,2025-01-03,Promo Akhir Pekan,1,3500,0.1089,Generic Product Discount,0.0571,111,254
