id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,tipe_diskon,margin_promosi,hari_jual,kedaluwarsa
P00046875,107,2025-01-17,Promo Akhir Pekan,5,19800,0.1219,Generic Product Discount,0.0201,24,341
P00048403,107,2025-01-17,Promo Akhir Pekan,5,15700,0.1069,Generic Product Discount,0.0701,97,268
P00052185,107,2025-01-17,Promo Akhir Pekan,5,19700,0.0629,Generic Product Discount,0.1122,98,267
P00049907,107,2025-01-17,Promo Akhir Pekan,5,18291,0.1643,Generic Product Discount,0.0267,48,317
P00049046,107,2025-01-17,Promo Akhir Pekan,5,16800,0.0916,Generic Product Discount,0.0818,171,-141
P00053437,107,2025-01-17,Promo Akhir Pekan,5,16400,0.157,Generic Product Discount,0.023,72,293
P00048763,107,2025-01-17,Promo Akhir Pekan,5,17600,0.0822,Generic Product Discount,0.0734,106,259
P00049452,107,2025-01-17,Promo Akhir Pekan,5,5300,0.155,Generic Product Discount,0.0417,68,297
P00049809,107,2025-01-17,Promo Akhir Pekan,5,11060,0.1987,Generic Product Discount,0.0183,121,609
P00050159,107,2025-01-17,Promo Akhir Pekan,5,3499,0.1893,Generic Product Discount,0.1029,117,613
P00051952,107,2025-01-17,Promo Akhir Pekan,5,23997,0.1664,Generic Product Discount,0.0053,50,315
P00050528,107,2025-01-17,Promo Akhir Pekan,5,17700,0.129,Generic Product Discount,0.0225,177,188
P00049766,107,2025-01-17,Promo Akhir Pekan,5,96613,0.448,Expired Discount,0.0012,2,3
P00050671,107,2025-01-17,Promo Akhir Pekan,5,9400,0.0852,Generic Product Discount,0.0807,141,224
P00051653,107,2025-01-17,Promo Akhir Pekan,5,6900,0.1081,Generic Product Discount,0.0988,68,472
P00053217,107,2025-01-17,Promo Akhir Pekan,5,22600,0.138,Generic Product Discount,0.0973,75,290
P00053026,107,2025-01-17,Promo Akhir Pekan,5,69404,0.4318,Expired Discount,0.002,3,4
P00052093,107,2025-01-17,Promo Akhir Pekan,5,20830,0.1884,Generic Product Discount,0.0162,154,211
P00049817,107,2025-01-17,Promo Akhir Pekan,5,21000,0.0669,Generic Product Discount,0.1341,101,264
P00048946,107,2025-01-17,Promo Akhir Pekan,5,18200,0.1199,Generic Product Discount,0.0624,145,220
P00046996,107,2025-01-17,Promo Akhir Pekan,5,7000,0.0809,Generic Product Discount,0.1617,22,343
P00048964,107,2025-01-17,Promo Akhir Pekan,5,7500,0.1361,Generic Product Discount,0.0165,117,248
P00052141,107,2025-01-17,Promo Akhir Pekan,5,4900,0.1781,Generic Product Discount,0.0392,66,299
P00049272,107,2025-01-17,Promo Akhir Pekan,5,27600,0.0578,Generic Product Discount,0.1558,165,200
P00048963,107,2025-01-17,Promo Akhir Pekan,5,4044,0.1503,Generic Product Discount,0.0398,163,202
P00049171,107,2025-01-17,Promo Akhir Pekan,5,19900,0.0723,Generic Product Discount,0.1371,42,323
P00050041,107,2025-01-17,Promo Akhir Pekan,5,14700,0.0951,Generic Product Discount,0.1397,93,272
P00047607,107,2025-01-17,Promo Akhir Pekan,5,23300,0.0557,Generic Product Discount,0.1221,70,295
P00050898,107,2025-01-17,Promo Akhir Pekan,5,2805,0.1836,Generic Product Discount,0.1405,95,175
P00050786,107,2025-01-17,Promo Akhir Pekan,5,16200,0.1171,Generic Product Discount,0.0364,108,257
P00048965,107,2025-01-17,Promo Akhir Pekan,5,3100,0.0851,Generic Product Discount,0.0758,27,18
P00049556,107,2025-01-17,Promo Akhir Pekan,5,11148,0.169,Generic Product Discount,0.0369,70,295
P00049807,107,2025-01-17,Promo Akhir Pekan,5,16000,0.0617,Generic Product Discount,0.1313,128,237
P00047849,107,2025-01-17,Promo Akhir Pekan,5,23300,0.1332,Generic Product Discount,0.0409,78,287
P00047447,107,2025-01-17,Promo Akhir Pekan,5,23100,0.1759,Generic Product Discount,0.0045,119,246
P00052564,107,2025-01-17,Promo Akhir Pekan,5,21600,0.1055,Generic Product Discount,0.0894,99,266
P00051828,107,2025-01-17,Promo Akhir Pekan,5,8679,0.3451,Expired Discount,0.0176,5,5
P00052771,107,2025-01-17,Promo Akhir Pekan,5,9433,0.3422,Expired Discount,0.0426,8,6
P00049747,107,2025-01-17,Promo Akhir Pekan,5,22700,0.1418,Generic Product Discount,0.0866,97,998
P00052755,107,2025-01-17,Promo Akhir Pekan,5,12448,0.1944,Generic Product Discount,0.0198,84,281
P00048058,107,2025-01-17,Promo Akhir Pekan,5,26600,0.078,Generic Product Discount,0.1215,71,294
P00053171,107,2025-01-17,Promo Akhir Pekan,5,23300,0.0513,Generic Product Discount,0.1527,37,1058
P00052070,107,2025-01-17,Promo Akhir Pekan,5,83499,0.4607,Expired Discount,0.003,3,2
P00047325,107,2025-01-17,Promo Akhir Pekan,5,22900,0.1887,Generic Product Discount,0.0506,27,338
P00047777,107,2025-01-17,Promo Akhir Pekan,5,19600,0.1445,Generic Product Discount,0.0899,95,270
P00052998,107,2025-01-17,Promo Akhir Pekan,5,22858,0.1924,Generic Product Discount,0.0178,155,940
P00050693,107,2025-01-17,Promo Akhir Pekan,5,3300,0.0971,Generic Product Discount,0.1048,95,635
P00049769,107,2025-01-17,Promo Akhir Pekan,5,6700,0.0907,Generic Product Discount,0.1127,52,313
P00050944,107,2025-01-17,Promo Akhir Pekan,5,9539,0.1742,Generic Product Discount,0.0326,39,326
P00051298,107,2025-01-17,Promo Akhir Pekan,5,7500,0.1745,Generic Product Discount,0.0209,121,244
P00051448,107,2025-01-17,Promo Akhir Pekan,5,16100,0.1246,Generic Product Discount,0.1201,155,210
P00047160,107,2025-01-17,Promo Akhir Pekan,5,26100,0.1353,Generic Product Discount,0.0978,98,267
P00050486,107,2025-01-17,Promo Akhir Pekan,5,4400,0.0966,Generic Product Discount,0.1045,65,300
P00049117,107,2025-01-17,Promo Akhir Pekan,5,19700,0.1922,Generic Product Discount,0.0433,40,325
P00049404,107,2025-01-17,Promo Akhir Pekan,5,3400,0.1312,Generic Product Discount,0.0638,139,591
P00051844,107,2025-01-17,Promo Akhir Pekan,5,4154,0.1685,Generic Product Discount,0.0775,75,105
P00050194,107,2025-01-17,Promo Akhir Pekan,5,16200,0.1301,Generic Product Discount,0.0268,107,258
P00050548,107,2025-01-17,Promo Akhir Pekan,5,24800,0.1704,Generic Product Discount,0.0273,86,279
P00047043,107,2025-01-17,Promo Akhir Pekan,5,21900,0.0732,Generic Product Discount,0.1412,63,302
P00049218,107,2025-01-17,Promo Akhir Pekan,5,24400,0.1611,Generic Product Discount,0.0138,48,317
P00049421,107,2025-01-17,Promo Akhir Pekan,5,6900,0.0667,Generic Product Discount,0.1328,146,219
P00061057,107,2025-01-17,Promo Akhir Pekan,6,18400,0.1619,Generic Product Discount,0.0159,120,975
P00063761,107,2025-01-17,Promo Akhir Pekan,6,26080,0.404,Expired Discount,0.0049,4,3
P00067550,107,2025-01-17,Promo Akhir Pekan,6,7327,0.344,Expired Discount,0.0678,8,6
P00064451,107,2025-01-17,Promo Akhir Pekan,6,20751,0.179,Generic Product Discount,0.0057,175,190
P00063729,107,2025-01-17,Promo Akhir Pekan,6,2800,0.102,Generic Product Discount,0.0814,101,169
P00055131,107,2025-01-17,Promo Akhir Pekan,6,4800,0.1024,Generic Product Discount,0.0867,109,-19
P00068470,107,2025-01-17,Promo Akhir Pekan,6,21400,0.1682,Generic Product Discount,0.0424,149,31
P00069060,107,2025-01-17,Promo Akhir Pekan,6,23200,0.1263,Generic Product Discount,0.0209,132,-102
P00066059,107,2025-01-17,Promo Akhir Pekan,6,23300,0.1653,Generic Product Discount,0.0167,148,217
P00060092,107,2025-01-17,Promo Akhir Pekan,6,13441,0.1736,Generic Product Discount,0.0085,93,272
P00055566,107,2025-01-17,Promo Akhir Pekan,6,11500,0.105,Generic Product Discount,0.0857,80,-50
P00068430,107,2025-01-17,Promo Akhir Pekan,6,6500,0.1367,Generic Product Discount,0.0786,46,319
P00054887,107,2025-01-17,Promo Akhir Pekan,6,24500,0.1641,Generic Product Discount,0.0289,82,283
P00066777,107,2025-01-17,Promo Akhir Pekan,6,13300,0.1799,Generic Product Discount,0.0354,103,262
P00063316,107,2025-01-17,Promo Akhir Pekan,6,19643,0.1958,Generic Product Discount,0.0144,73,292
P00067209,107,2025-01-17,Promo Akhir Pekan,6,27900,0.1077,Generic Product Discount,0.1353,124,241
P00058562,107,2025-01-17,Promo Akhir Pekan,6,7277,0.1783,Generic Product Discount,0.0536,89,276
P00063721,107,2025-01-17,Promo Akhir Pekan,6,7600,0.0561,Generic Product Discount,0.1136,47,318
P00062830,107,2025-01-17,Promo Akhir Pekan,6,87986,0.4135,Expired Discount,0.003,2,3
P00066556,107,2025-01-17,Promo Akhir Pekan,6,5400,0.1832,Generic Product Discount,0.0237,156,209
P00067807,107,2025-01-17,Promo Akhir Pekan,6,3200,0.1988,Generic Product Discount,0.0166,32,333
P00061433,107,2025-01-17,Promo Akhir Pekan,6,13682,0.3469,Expired Discount,0.0329,5,5
P00058737,107,2025-01-17,Promo Akhir Pekan,6,15300,0.153,Generic Product Discount,0.0831,170,370
P00054586,107,2025-01-17,Promo Akhir Pekan,6,4400,0.0858,Generic Product Discount,0.0775,39,326
P00061541,107,2025-01-17,Promo Akhir Pekan,6,20900,0.1622,Generic Product Discount,0.0609,100,265
P00063234,107,2025-01-17,Promo Akhir Pekan,6,18300,0.0905,Generic Product Discount,0.115,101,629
P00060076,107,2025-01-17,Promo Akhir Pekan,6,23800,0.1405,Generic Product Discount,0.0706,126,239
P00062753,107,2025-01-17,Promo Akhir Pekan,6,17000,0.1829,Generic Product Discount,0.0134,160,205
P00061788,107,2025-01-17,Promo Akhir Pekan,6,11600,0.1498,Generic Product Discount,0.0936,170,195
P00058806,107,2025-01-17,Promo Akhir Pekan,6,24100,0.0661,Generic Product Discount,0.1258,92,273
P00065892,107,2025-01-17,Promo Akhir Pekan,6,18800,0.075,Generic Product Discount,0.0705,19,346
P00061724,107,2025-01-17,Promo Akhir Pekan,6,10700,0.0561,Generic Product Discount,0.0921,59,306
P00063415,107,2025-01-17,Promo Akhir Pekan,6,6815,0.1823,Generic Product Discount,0.039,141,224
P00063044,107,2025-01-17,Promo Akhir Pekan,6,11100,0.1584,Generic Product Discount,0.0255,180,550
P00057740,107,2025-01-17,Promo Akhir Pekan,6,12100,0.1266,Generic Product Discount,0.109,138,42
P00057844,107,2025-01-17,Promo Akhir Pekan,6,18000,0.1474,Generic Product Discount,0.0355,139,226
P00061308,107,2025-01-17,Promo Akhir Pekan,6,20800,0.0628,Generic Product Discount,0.1692,22,343
P00060681,107,2025-01-17,Promo Akhir Pekan,6,23184,0.1854,Generic Product Discount,0.0154,178,187
P00066038,107,2025-01-17,Promo Akhir Pekan,6,20045,0.4836,Expired Discount,0.0163,3,11
P00059122,107,2025-01-17,Promo Akhir Pekan,6,17400,0.1395,Generic Product Discount,0.0819,54,676
P00066615,107,2025-01-17,Promo Akhir Pekan,6,7700,0.0721,Generic Product Discount,0.0951,154,211
P00075226,107,2025-01-17,Promo Akhir Pekan,7,22000,0.0,Tanpa Diskon,0.1404,132,233
P00084925,107,2025-01-17,Promo Akhir Pekan,7,7900,0.0,Tanpa Diskon,0.1711,76,289
P00071529,107,2025-01-17,Promo Akhir Pekan,7,23700,0.0,Tanpa Diskon,0.163,115,250
P00080963,107,2025-01-17,Promo Akhir Pekan,7,25700,0.0,Tanpa Diskon,0.1745,114,251
P00078932,107,2025-01-17,Promo Akhir Pekan,7,27049,0.4608,Expired Discount,0.0175,2,3
P00075246,107,2025-01-17,Promo Akhir Pekan,7,16800,0.1571,Discount Perkenalan,0.0233,144,36
P00080778,107,2025-01-17,Promo Akhir Pekan,7,16600,0.0,Tanpa Diskon,0.1639,175,190
P00079125,107,2025-01-17,Promo Akhir Pekan,7,82479,0.4799,Expired Discount,0.0028,1,4
P00076886,107,2025-01-17,Promo Akhir Pekan,7,7500,0.1021,Discount Perkenalan,0.1331,162,203
P00075284,107,2025-01-17,Promo Akhir Pekan,7,22800,0.0,Tanpa Diskon,0.2297,85,280
P00080305,107,2025-01-17,Promo Akhir Pekan,7,25700,0.0,Tanpa Diskon,0.1943,138,227
P00085625,107,2025-01-17,Promo Akhir Pekan,7,10331,0.4893,Expired Discount,0.0166,2,12
P00087279,107,2025-01-17,Promo Akhir Pekan,7,31000,0.0,Tanpa Diskon,0.2014,98,267
P00085175,107,2025-01-17,Promo Akhir Pekan,7,10700,0.0,Tanpa Diskon,0.2203,37,328
P00075973,107,2025-01-17,Promo Akhir Pekan,7,6200,0.0,Tanpa Diskon,0.1748,122,243
P00072280,107,2025-01-17,Promo Akhir Pekan,7,9500,0.0,Tanpa Diskon,0.1497,87,93
P00082248,107,2025-01-17,Promo Akhir Pekan,7,25900,0.0,Tanpa Diskon,0.1497,86,279
P00073122,107,2025-01-17,Promo Akhir Pekan,7,15200,0.125,Discount Perkenalan,0.0132,117,248
P00083203,107,2025-01-17,Promo Akhir Pekan,7,24200,0.0,Tanpa Diskon,0.1804,167,198
P00080031,107,2025-01-17,Promo Akhir Pekan,7,19200,0.0,Tanpa Diskon,0.1896,90,90
P00086734,107,2025-01-17,Promo Akhir Pekan,7,14800,0.0,Tanpa Diskon,0.1307,180,185
P00070953,107,2025-01-17,Promo Akhir Pekan,7,8900,0.0,Tanpa Diskon,0.133,99,266
P00071703,107,2025-01-17,Promo Akhir Pekan,7,25500,0.0,Tanpa Diskon,0.1345,179,186
P00074943,107,2025-01-17,Promo Akhir Pekan,7,25100,0.0,Tanpa Diskon,0.2161,95,270
P00070684,107,2025-01-17,Promo Akhir Pekan,7,26700,0.0,Tanpa Diskon,0.1423,136,594
P00070336,107,2025-01-17,Promo Akhir Pekan,7,25400,0.1571,Discount Perkenalan,0.0187,59,306
P00082371,107,2025-01-17,Promo Akhir Pekan,7,7192,0.4006,Expired Discount,0.0328,10,4
P00073370,107,2025-01-17,Promo Akhir Pekan,7,20400,0.0,Tanpa Diskon,0.2271,134,231
P00076043,107,2025-01-17,Promo Akhir Pekan,7,14438,0.3932,Expired Discount,0.0335,8,6
P00082585,107,2025-01-17,Promo Akhir Pekan,7,17444,0.3799,Expired Discount,0.0255,7,7
P00069310,107,2025-01-17,Promo Akhir Pekan,7,17400,0.0,Tanpa Diskon,0.1356,87,278
P00083445,107,2025-01-17,Promo Akhir Pekan,7,16400,0.0,Tanpa Diskon,0.1392,29,336
P00086135,107,2025-01-17,Promo Akhir Pekan,7,18300,0.0,Tanpa Diskon,0.1605,13,32
P00084281,107,2025-01-17,Promo Akhir Pekan,7,17700,0.0,Tanpa Diskon,0.208,77,288
P00075488,107,2025-01-17,Promo Akhir Pekan,7,11082,0.3044,Expired Discount,0.0326,5,9
P00073069,107,2025-01-17,Promo Akhir Pekan,7,24200,0.0,Tanpa Diskon,0.215,28,17
P00071327,107,2025-01-17,Promo Akhir Pekan,7,13806,0.2271,Discount Perkenalan,0.0306,28,242
P00079794,107,2025-01-17,Promo Akhir Pekan,7,8700,0.0,Tanpa Diskon,0.171,91,274
P00069539,107,2025-01-17,Promo Akhir Pekan,7,10500,0.0,Tanpa Diskon,0.2271,152,213
P00077375,107,2025-01-17,Promo Akhir Pekan,7,77009,0.3159,Expired Discount,0.0015,1,6
P00072920,107,2025-01-17,Promo Akhir Pekan,7,13000,0.0,Tanpa Diskon,0.218,152,213
P00075862,107,2025-01-17,Promo Akhir Pekan,7,27900,0.0,Tanpa Diskon,0.2255,108,162
P00073473,107,2025-01-17,Promo Akhir Pekan,7,4100,0.0,Tanpa Diskon,0.1956,70,295
P00083046,107,2025-01-17,Promo Akhir Pekan,7,14700,0.0,Tanpa Diskon,0.1936,38,327
P00080636,107,2025-01-17,Promo Akhir Pekan,7,21900,0.0,Tanpa Diskon,0.1911,147,218
P00072455,107,2025-01-17,Promo Akhir Pekan,7,27700,0.0,Tanpa Diskon,0.2051,94,1001
P00072034,107,2025-01-17,Promo Akhir Pekan,7,17200,0.0,Tanpa Diskon,0.1699,81,284
P00082210,107,2025-01-17,Promo Akhir Pekan,7,3121,0.208,Discount Perkenalan,0.1576,126,239
P00079012,107,2025-01-17,Promo Akhir Pekan,7,13700,0.0,Tanpa Diskon,0.1715,150,215
P00076650,107,2025-01-17,Promo Akhir Pekan,7,30900,0.0,Tanpa Diskon,0.2239,31,699
P00076324,107,2025-01-17,Promo Akhir Pekan,7,12900,0.0,Tanpa Diskon,0.1957,37,143
P00004027,107,2025-01-18,Promo Akhir Pekan,1,7800,0.0792,Generic Product Discount,0.0774,166,564
P00004232,107,2025-01-18,Promo Akhir Pekan,1,10000,0.1846,Generic Product Discount,0.0007,157,573
P00006146,107,2025-01-18,Promo Akhir Pekan,1,4200,0.1177,Generic Product Discount,0.0726,97,268
P00005681,107,2025-01-18,Promo Akhir Pekan,1,9600,0.1859,Generic Product Discount,0.0217,118,247
P00006171,107,2025-01-18,Promo Akhir Pekan,1,15357,0.179,Generic Product Discount,0.0163,73,657
P00004277,107,2025-01-18,Promo Akhir Pekan,1,6100,0.1911,Generic Product Discount,0.0182,78,287
P00000009,107,2025-01-18,Promo Akhir Pekan,1,22906,0.3076,Expired Discount,0.0108,1,9
P00002950,107,2025-01-18,Promo Akhir Pekan,1,10800,0.1817,Generic Product Discount,0.0481,12,33
P00004942,107,2025-01-18,Promo Akhir Pekan,1,4600,0.053,Generic Product Discount,0.0707,24,341
P00004628,107,2025-01-18,Promo Akhir Pekan,1,17600,0.0858,Generic Product Discount,0.049,144,221
P00002070,107,2025-01-18,Promo Akhir Pekan,1,33500,0.0618,Generic Product Discount,0.1626,97,633
P00005616,107,2025-01-18,Promo Akhir Pekan,1,14900,0.1017,Generic Product Discount,0.1176,174,191
P00006437,107,2025-01-18,Promo Akhir Pekan,1,7800,0.0947,Generic Product Discount,0.131,66,299
P00002571,107,2025-01-18,Promo Akhir Pekan,1,24947,0.3735,Expired Discount,0.0176,10,4
P00004391,107,2025-01-18,Promo Akhir Pekan,1,27000,0.0624,Generic Product Discount,0.1472,150,945
P00003760,107,2025-01-18,Promo Akhir Pekan,1,9500,0.0913,Generic Product Discount,0.0949,166,564
P00004836,107,2025-01-18,Promo Akhir Pekan,1,17300,0.1119,Generic Product Discount,0.1143,68,297
P00000801,107,2025-01-18,Promo Akhir Pekan,1,20500,0.196,Generic Product Discount,0.0402,131,-101
P00002890,107,2025-01-18,Promo Akhir Pekan,1,25000,0.1596,Generic Product Discount,0.0625,93,272
P00000644,107,2025-01-18,Promo Akhir Pekan,1,23600,0.1177,Generic Product Discount,0.0118,126,239
P00005370,107,2025-01-18,Promo Akhir Pekan,1,3200,0.0754,Generic Product Discount,0.1497,72,293
P00003242,107,2025-01-18,Promo Akhir Pekan,1,9300,0.0997,Generic Product Discount,0.1039,165,200
P00001935,107,2025-01-18,Promo Akhir Pekan,1,7500,0.1247,Generic Product Discount,0.0131,155,210
P00000672,107,2025-01-18,Promo Akhir Pekan,1,12600,0.1794,Generic Product Discount,0.0084,96,269
P00000835,107,2025-01-18,Promo Akhir Pekan,1,15740,0.1708,Generic Product Discount,0.0091,124,56
P00006703,107,2025-01-18,Promo Akhir Pekan,1,19800,0.0549,Generic Product Discount,0.101,37,328
P00006251,107,2025-01-18,Promo Akhir Pekan,1,18900,0.1026,Generic Product Discount,0.0581,42,323
P00006624,107,2025-01-18,Promo Akhir Pekan,1,21700,0.1147,Generic Product Discount,0.0676,162,568
P00000964,107,2025-01-18,Promo Akhir Pekan,1,4700,0.1253,Generic Product Discount,0.0928,176,554
P00001226,107,2025-01-18,Promo Akhir Pekan,1,6200,0.1561,Generic Product Discount,0.0419,152,213
P00004263,107,2025-01-18,Promo Akhir Pekan,1,7100,0.0815,Generic Product Discount,0.1069,58,307
P00003447,107,2025-01-18,Promo Akhir Pekan,1,24200,0.0618,Generic Product Discount,0.0896,108,257
P00005527,107,2025-01-18,Promo Akhir Pekan,1,8000,0.0848,Generic Product Discount,0.1509,15,30
P00006412,107,2025-01-18,Promo Akhir Pekan,1,7228,0.1499,Generic Product Discount,0.0486,103,992
P00004794,107,2025-01-18,Promo Akhir Pekan,1,46169,0.3139,Expired Discount,0.0057,2,3
P00000545,107,2025-01-18,Promo Akhir Pekan,1,13900,0.18,Generic Product Discount,0.0463,160,205
P00001182,107,2025-01-18,Promo Akhir Pekan,1,18500,0.1042,Generic Product Discount,0.0861,103,262
P00005717,107,2025-01-18,Promo Akhir Pekan,1,2300,0.102,Generic Product Discount,0.0809,81,284
P00004172,107,2025-01-18,Promo Akhir Pekan,1,3078,0.1876,Generic Product Discount,0.0572,43,322
P00003461,107,2025-01-18,Promo Akhir Pekan,1,8000,0.1097,Generic Product Discount,0.1076,114,251
P00000956,107,2025-01-18,Promo Akhir Pekan,1,24200,0.1671,Generic Product Discount,0.0201,76,289
P00002629,107,2025-01-18,Promo Akhir Pekan,1,23500,0.1301,Generic Product Discount,0.1066,27,338
P00001382,107,2025-01-18,Promo Akhir Pekan,1,26100,0.0966,Generic Product Discount,0.0585,116,-26
P00005512,107,2025-01-18,Promo Akhir Pekan,1,18800,0.1507,Generic Product Discount,0.0647,84,281
P00001632,107,2025-01-18,Promo Akhir Pekan,1,3502,0.3292,Expired Discount,0.1194,1,9
P00001473,107,2025-01-18,Promo Akhir Pekan,1,10700,0.1309,Generic Product Discount,0.0902,110,255
P00000157,107,2025-01-18,Promo Akhir Pekan,1,67756,0.4407,Expired Discount,0.0073,1,6
P00006244,107,2025-01-18,Promo Akhir Pekan,1,22100,0.1324,Generic Product Discount,0.0921,105,260
P00005559,107,2025-01-18,Promo Akhir Pekan,1,11700,0.0842,Generic Product Discount,0.126,152,578
P00004672,107,2025-01-18,Promo Akhir Pekan,1,22200,0.0578,Generic Product Discount,0.1065,175,190
P00005674,107,2025-01-18,Promo Akhir Pekan,1,8500,0.0559,Generic Product Discount,0.1768,32,333
P00000072,107,2025-01-18,Promo Akhir Pekan,1,28977,0.48,Expired Discount,0.0111,3,4
P00003902,107,2025-01-18,Promo Akhir Pekan,1,17600,0.1661,Generic Product Discount,0.0282,153,117
P00000789,107,2025-01-18,Promo Akhir Pekan,1,11200,0.1913,Generic Product Discount,0.0018,100,265
P00004679,107,2025-01-18,Promo Akhir Pekan,1,16100,0.179,Generic Product Discount,0.0501,18,347
P00005492,107,2025-01-18,Promo Akhir Pekan,1,2700,0.1249,Generic Product Discount,0.0515,124,241
P00002426,107,2025-01-18,Promo Akhir Pekan,1,18100,0.1926,Generic Product Discount,0.0055,119,246
P00003875,107,2025-01-18,Promo Akhir Pekan,1,15667,0.3248,Expired Discount,0.0216,4,10
P00006306,107,2025-01-18,Promo Akhir Pekan,1,14631,0.1939,Generic Product Discount,0.0339,78,287
P00001001,107,2025-01-18,Promo Akhir Pekan,1,22700,0.1059,Generic Product Discount,0.0819,99,266
P00005754,107,2025-01-18,Promo Akhir Pekan,1,23700,0.1563,Generic Product Discount,0.0439,174,191
P00000172,107,2025-01-18,Promo Akhir Pekan,1,93110,0.3553,Expired Discount,0.0025,1,4
P00003488,107,2025-01-18,Promo Akhir Pekan,1,4000,0.1387,Generic Product Discount,0.0348,135,595
P00005073,107,2025-01-18,Promo Akhir Pekan,1,9986,0.1831,Generic Product Discount,0.0205,103,627
P00004664,107,2025-01-18,Promo Akhir Pekan,1,6549,0.1781,Generic Product Discount,0.0614,86,279
